Date,Rainfall,Tmax,Tmin,speed
20100101,9.75,26.5,20.7,2.33
20100102,7.17,24.7,20.3,1.46
20100103,2.89,28.9,20.1,1.58
20100104,4.96,25.7,21.8,5.67
20100105,0.00,28.8,21.8,7.38
20100106,4.41,27.4,21.5,4.79
20100107,3.42,28.6,21.1,3.58
20100108,0.00,27.9,21.3,2.54
20100109,0.00,27.4,21.6,1.92
20100110,0.00,30.4,21.4,1.38
20100111,0.00,28.7,22.3,2.58
20100112,0.33,29.2,22.2,2.58
20100113,1.64,27.6,22.7,4.29
20100114,0.26,28.6,22.1,5.79
20100115,0.00,29.0,20.6,5.5
20100116,0.00,28.9,20.5,5.54
20100117,0.00,29.4,20.8,5.46
20100118,0.00,30.1,22.3,4.25
20100119,2.90,30.5,21.3,8.38
20100120,1.37,29.3,21.6,6.79
20100121,4.94,29.2,21.7,4.96
20100122,3.87,28.3,21.4,4.67
20100123,1.11,28.7,21.1,0.67
20100124,1.12,29.3,21.0,2.96
20100125,5.14,29.3,20.6,1.67
20100126,0.00,29.9,21.4,2.79
20100127,0.96,30.2,20.7,4.54
20100128,0.00,31.2,20.9,4.38
20100129,0.56,31.9,22.3,2.67
20100130,0.03,31.4,22.8,3.96
20100131,0.00,31.9,23.0,8.08
20100201,3.88,31.6,22.5,3.25
20100202,0.28,31.8,23.6,3.46
20100203,3.02,30.6,23.5,2.13
20100204,0.08,25.3,20.7,2.92
20100205,1.08,28.4,21.8,2.63
20100206,0.32,26.6,21.5,1.38
20100207,10.85,28.1,21.6,4.83
20100208,0.88,28.5,21.2,5.88
20100209,0.75,29.2,21.9,6.63
20100210,0.09,31.0,21.2,5.67
20100211,0.00,30.1,21.0,4.88
20100212,0.02,31.1,21.7,6.17
20100213,0.05,31.4,23.2,7.38
20100214,0.17,30.2,22.7,4.5
20100215,0.00,29.4,22.8,7.17
20100216,5.12,23.7,23.1,6.25
20100217,0.00,28.0,21.3,5.13
20100218,12.43,29.3,22.1,4.17
20100219,0.04,30.5,22.3,7.58
20100220,0.58,27.2,23.9,6.33
20100221,7.41,28.3,22.7,3.17
20100222,14.85,26.7,22.7,4.58
20100223,0.72,28.5,22.9,6.13
20100224,4.57,27.8,22.2,4.38
20100225,7.25,29.3,22.1,6.5
20100226,6.58,24.2,20.7,0.79
20100227,0.38,28.7,21.9,3.25
20100228,7.18,28.2,22.9,2.67
20100301,18.72,26.7,21.8,1.25
20100302,0.00,26.5,21.7,3.25
20100303,0.00,29.7,23.2,7.29
20100304,0.00,28.4,23.1,4.5
20100305,3.46,29.0,23.4,3.33
20100306,6.23,28.7,23.6,1.08
20100307,8.16,28.8,21.3,1.5
20100308,0.16,26.9,22.7,4.67
20100309,2.79,28.7,22.8,3.79
20100310,2.40,29.9,23.4,2.42
20100311,0.00,30.2,23.4,1.38
20100312,0.00,30.6,24.3,3.33
20100313,0.72,31.1,23.8,5
20100314,0.00,30.6,23.3,5.79
20100315,0.00,30.7,23.6,7.08
20100316,1.57,30.6,23.5,8.38
20100317,1.30,29.9,23.6,4.33
20100318,0.00,30.5,23.9,3.75
20100319,14.22,28.7,23.1,3.38
20100320,0.26,28.2,22.5,1.46
20100321,0.00,28.6,22.9,1.58
20100322,16.14,29.2,23.6,0.75
20100323,15.83,27.7,23.1,3.71
20100324,0.36,23.9,21.5,2.17
20100325,1.59,28.1,21.5,2.92
20100326,0.15,25.8,22.8,1.04
20100327,13.84,27.8,22.4,1.17
20100328,0.12,26.5,22.0,1.96
20100329,12.24,27.6,21.6,1.33
20100330,14.12,27.1,22.6,1.58
20100331,0.00,28.9,21.8,1.92
20100401,4.08,29.5,20.3,6.42
20100402,11.20,28.4,20.5,9.42
20100403,0.78,28.0,21.5,3.54
20100404,6.44,29.6,22.3,4.96
20100405,3.48,29.4,23.0,6.25
20100406,0.00,29.9,21.7,8.08
20100407,0.89,29.8,22.3,6.21
20100408,5.95,30.2,22.6,5.42
20100409,1.56,29.6,23.2,4.21
20100410,0.00,30.2,22.0,5.29
20100411,0.95,30.9,21.9,5.71
20100412,2.73,30.6,22.1,5.92
20100413,8.02,30.8,22.5,6.71
20100414,16.72,29.8,20.8,2.92
20100415,0.75,29.2,21.4,6.17
20100416,2.50,27.8,20.9,3
20100417,20.58,29.1,21.5,2.46
20100418,13.09,30.0,21.9,5.38
20100419,6.07,29.3,21.9,6.04
20100420,0.02,30.7,20.8,5.63
20100421,4.41,31.3,22.1,6.5
20100422,1.59,30.6,21.4,5.54
20100423,4.31,29.5,21.0,3.38
20100424,5.36,29.9,20.9,4.33
20100425,8.59,29.8,20.2,1.96
20100426,17.52,30.2,21.9,5.83
20100427,2.26,30.2,21.6,8.67
20100428,0.00,30.1,22.0,5.83
20100429,3.95,27.2,21.3,2.63
20100430,12.70,28.1,21.0,5.36
20100501,0.00,27.7,21.7,2.54
20100502,6.38,28.4,21.8,4.58
20100503,6.43,27.6,20.7,0.54
20100504,5.64,27.6,21.6,2.83
20100505,10.84,28.0,22.4,3.21
20100506,11.25,28.5,21.1,1.04
20100507,7.71,28.8,21.2,2.92
20100508,5.61,29.7,21.8,6.13
20100509,5.13,27.5,21.0,3.17
20100510,0.56,27.3,20.8,2.46
20100511,4.85,27.5,21.3,2
20100512,1.28,29.0,21.2,4.54
20100513,9.27,30.0,21.5,8.71
20100514,7.21,27.3,22.0,4.96
20100515,8.25,29.2,21.9,4.88
20100516,3.22,27.4,21.0,2.17
20100517,3.26,27.3,21.0,3.46
20100518,7.86,28.1,20.9,3.63
20100519,9.53,28.2,20.8,4.25
20100520,0.00,28.9,21.3,5.92
20100521,0.29,29.7,21.9,10.79
20100522,1.64,29.4,21.0,6.83
20100523,8.41,29.0,21.8,2.29
20100524,0.25,28.0,21.5,3.33
20100525,0.00,29.0,20.7,7.58
20100526,0.25,29.4,21.3,12.08
20100527,0.00,29.2,20.6,7.88
20100528,6.45,29.2,21.2,7.13
20100529,2.56,29.7,21.4,6.42
20100530,0.11,28.9,22.7,12.33
20100531,0.55,29.5,20.7,9.04
20100601,4.79,29.1,20.5,7.33
20100602,3.04,28.5,21.5,3.25
20100603,0.07,27.1,21.2,1.38
20100604,0.56,28.5,21.1,3
20100605,1.34,28.3,20.9,5.29
20100606,4.41,28.4,21.2,8.42
20100607,1.46,28.3,20.4,5.17
20100608,0.00,28.6,20.3,7.67
20100609,0.00,29.4,19.6,9.04
20100610,0.02,29.4,20.2,7.13
20100611,0.00,29.3,20.4,6.33
20100612,0.00,29.0,21.5,4.42
20100613,0.34,28.8,21.5,4.5
20100614,0.01,29.0,22.1,6.29
20100615,0.14,27.9,21.4,1.13
20100616,2.08,28.6,20.7,4.79
20100617,4.55,27.9,21.8,6.04
20100618,32.75,27.7,20.8,5.13
20100619,1.89,27.7,20.1,5.21
20100620,0.17,28.1,19.3,11.38
20100621,0.00,29.0,20.0,9.75
20100622,0.00,29.3,20.5,6.92
20100623,0.00,29.2,21.0,10.63
20100624,0.49,29.4,20.3,8.88
20100625,7.18,28.7,20.8,5.42
20100626,0.03,28.9,20.3,5.96
20100627,0.45,29.0,21.1,7.04
20100628,0.09,29.1,20.9,6.25
20100629,0.32,28.0,20.1,4.29
20100630,0.06,29.2,20.3,7.21
20100701,0.57,29.5,21.2,10.33
20100702,0.00,28.8,21.7,9.08
20100703,0.18,29.3,20.8,8.54
20100704,0.00,27.3,20.8,4.79
20100705,0.00,28.3,20.3,4.58
20100706,1.83,28.9,19.5,8.25
20100707,0.40,28.5,20.1,7.54
20100708,2.45,29.3,21.0,8.5
20100709,0.01,29.0,20.4,6.38
20100710,0.00,28.4,20.8,3
20100711,1.63,28.7,21.5,3.75
20100712,3.36,30.4,21.2,4.83
20100713,0.02,30.6,20.5,7.04
20100714,0.64,29.2,20.6,4.67
20100715,0.00,29.0,20.3,7.46
20100716,0.14,29.5,19.9,12.46
20100717,2.05,29.5,20.2,10.58
20100718,8.31,29.6,20.6,7.46
20100719,0.01,29.9,20.0,11.88
20100720,1.31,28.5,18.6,7.58
20100721,0.00,28.5,21.1,5.67
20100722,0.02,28.2,22.1,10.54
20100723,0.59,28.5,20.2,6.54
20100724,9.27,29.0,19.5,2.25
20100725,1.81,28.3,20.0,5.29
20100726,0.53,29.1,20.3,3.33
20100727,0.25,29.8,21.1,5.54
20100728,0.80,30.0,20.8,1.71
20100729,1.64,29.3,21.2,4.46
20100730,0.58,30.6,20.1,6.29
20100731,0.01,31.0,21.2,6.42
20100801,0.00,30.6,21.6,8.96
20100802,0.00,30.7,20.2,10.58
20100803,0.00,30.5,19.9,8
20100804,0.51,31.7,19.9,5.67
20100805,6.42,30.5,20.0,9.08
20100806,1.16,31.9,21.0,8.38
20100807,0.85,30.7,21.0,9.96
20100808,1.25,29.9,21.1,7.5
20100809,3.43,29.3,22.2,6.46
20100810,0.00,29.6,20.9,7.92
20100811,0.29,29.2,21.2,9.83
20100812,0.33,29.3,20.2,11.42
20100813,0.00,29.9,19.5,10.17
20100814,0.14,30.5,21.7,5.83
20100815,0.00,29.6,19.9,5.54
20100816,2.99,29.6,20.7,5.92
20100817,0.00,29.1,20.3,3.13
20100818,0.00,29.7,19.6,3.54
20100819,0.00,30.1,19.7,3.54
20100820,0.00,29.6,19.8,1.79
20100821,1.63,29.3,20.4,4.75
20100822,0.00,28.0,20.4,4.04
20100823,0.15,29.4,20.3,4.58
20100824,7.84,28.3,20.3,2.33
20100825,0.00,27.7,20.8,5.71
20100826,0.02,29.8,21.4,8.08
20100827,0.00,28.9,22.0,5.5
20100828,4.65,29.0,21.7,3.29
20100829,0.00,30.6,20.9,3.25
20100830,1.02,28.8,21.5,9.63
20100831,3.28,29.4,21.7,8.54
20100901,0.00,28.7,21.8,7
20100902,0.00,29.9,21.8,9.04
20100903,0.51,29.8,21.8,6.13
20100904,2.30,31.4,21.1,4.42
20100905,6.12,28.7,20.7,4.71
20100906,14.45,27.5,21.0,6.21
20100907,1.42,28.4,19.8,6.29
20100908,0.00,28.9,20.3,6.04
20100909,2.77,29.1,21.4,4.13
20100910,7.60,26.6,20.4,1.92
20100911,4.64,28.9,20.1,2.13
20100912,6.16,28.7,20.2,1.71
20100913,0.18,29.4,20.7,8.5
20100914,1.46,29.4,20.1,13.54
20100915,0.39,28.8,21.5,6.67
20100916,0.75,29.0,21.8,4.83
20100917,10.68,30.1,21.6,6.79
20100918,7.80,28.9,21.7,5.58
20100919,1.34,28.7,22.4,6.58
20100920,0.00,29.6,20.5,5.67
20100921,9.27,29.3,20.9,4.67
20100922,2.73,29.6,21.8,2.92
20100923,0.44,31.1,20.8,7.75
20100924,2.99,29.9,19.9,5.38
20100925,1.60,29.3,19.7,4.88
20100926,1.16,30.5,21.6,6.21
20100927,0.00,28.8,22.3,5.63
20100928,2.75,31.4,20.9,9.13
20100929,1.00,30.6,21.4,19.17
20100930,2.20,30.2,21.3,7.83
20101001,4.48,29.3,22.4,8.13
20101002,0.00,31.4,22.1,5.25
20101003,0.00,31.7,22.3,4.96
20101004,6.39,31.4,23.2,11.29
20101005,17.69,28.5,21.4,4.79
20101006,1.26,29.6,21.1,5.63
20101007,0.00,29.5,21.3,0.42
20101008,0.00,32.1,22.5,2.71
20101009,0.00,30.3,23.0,2.67
20101010,25.54,29.5,22.3,3.88
20101011,0.00,30.8,21.0,5.46
20101012,0.00,29.6,21.7,3
20101013,2.80,28.9,20.2,1.75
20101014,4.31,29.4,21.1,4.46
20101015,5.84,29.0,21.5,4.63
20101016,3.28,26.1,20.7,4.83
20101017,5.55,28.5,20.2,4.96
20101018,12.37,28.7,21.2,4.96
20101019,0.14,30.0,19.5,5.92
20101020,0.02,27.6,20.1,3.83
20101021,21.69,29.4,21.0,1.83
20101022,1.41,26.8,20.7,3.75
20101023,16.96,27.9,19.9,2
20101024,0.00,28.9,20.8,3.92
20101025,4.78,26.8,21.1,0.46
20101026,0.00,29.7,21.0,2.17
20101027,0.00,30.9,20.6,4.42
20101028,0.88,29.4,20.6,7.96
20101029,0.19,29.9,19.9,6.29
20101030,0.00,30.0,19.8,1.96
20101031,1.26,31.4,21.3,4.33
20101101,8.92,31.1,21.2,7.63
20101102,0.48,27.9,20.8,2.71
20101103,1.58,30.2,20.3,4.63
20101104,0.00,30.7,20.4,3.38
20101105,0.24,29.2,20.6,4.38
20101106,2.08,30.8,20.7,5.54
20101107,2.74,30.5,20.6,5.29
20101108,4.49,29.5,21.3,4.58
20101109,1.79,29.2,21.1,5.29
20101110,7.49,30.5,19.9,5.75
20101111,0.00,30.8,21.3,6.04
20101112,3.16,31.0,21.5,8.5
20101113,4.12,28.4,20.7,8.71
20101114,2.27,27.8,18.9,4.17
20101115,2.18,28.6,19.2,4.67
20101116,3.54,28.8,20.3,3.46
20101117,0.20,28.4,20.0,2.43
20101118,0.61,28.5,20.3,1.38
20101119,0.15,27.9,20.0,2.08
20101120,1.17,28.1,18.4,3.38
20101121,0.92,29.0,19.7,4.88
20101122,0.83,29.8,20.2,4.63
20101123,0.00,28.6,19.9,4.88
20101124,0.91,28.2,18.7,3.29
20101125,0.81,29.9,19.6,4
20101126,9.72,30.4,20.3,5.42
20101127,0.69,30.1,20.0,6.5
20101128,0.54,29.2,20.9,3.67
20101129,4.91,29.5,21.1,4.88
20101130,0.17,30.1,19.2,5.58
20101201,2.73,30.0,21.2,2.42
20101202,4.72,28.4,19.9,1.42
20101203,1.43,28.8,19.6,1.58
20101204,0.36,29.3,20.9,1.46
20101205,0.00,29.9,20.7,2.29
20101206,11.05,30.0,21.0,5.75
20101207,5.96,25.9,19.1,2.46
20101208,4.41,26.1,19.7,2.33
20101209,6.64,25.7,19.6,1.88
20101210,0.37,25.1,20.0,1.29
20101211,2.13,26.5,20.0,2.42
20101212,0.02,27.8,20.0,5.46
20101213,0.01,28.8,20.1,4.83
20101214,0.00,29.9,20.4,6.17
20101215,0.00,29.2,20.8,6.96
20101216,0.00,29.4,20.1,3.08
20101217,0.00,30.5,20.3,2.38
20101218,0.00,29.6,20.1,2.67
20101219,0.00,29.9,21.1,2.21
20101220,0.00,28.3,20.8,3.08
20101221,1.44,26.8,20.4,3.83
20101222,3.28,27.7,20.5,4.17
20101223,8.27,27.8,19.4,2.21
20101224,4.15,27.0,19.8,0.79
20101225,4.53,28.2,20.2,3.13
20101226,0.00,28.4,19.5,2.38
20101227,3.76,28.7,19.9,3.25
20101228,0.68,26.3,20.3,0.58
20101229,0.16,26.7,19.5,1.71
20101230,0.00,27.8,19.8,3.79
20101231,1.36,27.6,19.7,3.08
20110101,0.00,27.6,20.0,3.63
20110102,0.00,28.4,20.1,1.08
20110103,0.00,29.0,20.4,2.54
20110104,1.08,29.3,20.5,3.71
20110105,2.95,27.6,20.8,5.5
20110106,0.00,28.5,19.5,4.42
20110107,0.15,27.7,20.0,2.67
20110108,0.08,27.1,19.7,2.88
20110109,4.73,26.3,20.3,2.17
20110110,0.00,27.5,20.3,4.63
20110111,1.82,27.2,21.3,2.33
20110112,0.00,26.0,21.0,6.04
20110113,0.80,26.0,20.8,6
20110114,7.10,25.1,20.2,4.04
20110115,0.00,26.7,20.1,2.38
20110116,0.01,27.1,20.4,2.13
20110117,2.04,26.3,20.4,2.88
20110118,1.23,27.4,20.4,1.92
20110119,3.94,26.6,21.2,2.88
20110120,2.24,26.3,19.6,2.13
20110121,0.86,27.4,19.5,0.42
20110122,0.00,29.0,20.9,2.54
20110123,0.00,30.7,21.6,3.38
20110124,0.03,30.9,22.0,4.42
20110125,0.00,30.7,21.1,2.83
20110126,0.00,30.0,20.7,2.71
20110127,0.00,30.5,18.9,4.25
20110128,0.00,31.1,19.1,4.21
20110129,0.00,30.1,20.7,4.13
20110130,1.37,31.4,21.0,3.21
20110131,1.27,31.0,21.8,5.29
20110201,1.02,27.3,22.1,3.79
20110202,2.06,28.7,20.4,0.38
20110203,0.04,29.2,19.2,3.71
20110204,2.69,29.2,20.6,7.04
20110205,0.00,29.8,19.7,5
20110206,0.00,29.9,20.6,6.75
20110207,0.00,29.2,19.3,5.29
20110208,0.00,29.9,19.9,3.67
20110209,0.00,28.1,20.1,4.63
20110210,0.00,28.3,20.4,6.46
20110211,6.27,29.0,21.0,3.96
20110212,0.85,27.4,22.5,3.96
20110213,0.06,25.9,20.5,5.63
20110214,0.08,26.6,20.5,4.71
20110215,0.01,26.7,20.2,2.46
20110216,2.68,26.6,20.8,1.63
20110217,1.41,29.1,21.0,2.79
20110218,0.04,27.9,20.5,5.46
20110219,8.83,29.7,21.3,5.04
20110220,0.00,28.6,21.1,1.25
20110221,0.00,28.7,20.5,2.79
20110222,6.20,30.5,20.3,7.33
20110223,1.72,28.9,18.7,6.92
20110224,0.00,30.2,19.7,4.21
20110225,0.00,30.0,20.5,5.29
20110226,0.00,31.7,20.7,5.71
20110227,0.00,31.8,21.9,4.5
20110228,0.00,31.4,22.7,2.5
20110301,0.00,32.4,21.1,7.33
20110302,0.00,31.6,23.9,6.75
20110303,0.00,31.0,22.0,1.42
20110304,0.00,31.0,22.6,2.54
20110305,0.00,30.4,21.3,4.75
20110306,0.57,30.5,21.5,2.88
20110307,0.00,31.9,21.5,0.88
20110308,0.00,32.6,21.7,2.5
20110309,0.01,32.0,23.8,3.67
20110310,0.37,33.0,23.3,3.83
20110311,0.00,32.2,23.1,2.63
20110312,0.54,33.1,24.6,5.33
20110313,0.00,31.2,24.0,3.75
20110314,1.40,29.6,22.8,3.08
20110315,1.39,27.8,21.9,2.21
20110316,1.06,28.4,21.5,1.38
20110317,2.03,28.7,22.4,1.5
20110318,0.21,29.7,23.2,3.58
20110319,4.66,28.9,22.0,1.42
20110320,2.49,29.5,22.0,4.5
20110321,1.03,29.2,22.7,2.21
20110322,2.04,28.0,20.7,2.83
20110323,0.01,30.7,20.9,2.92
20110324,0.00,30.5,21.0,3.83
20110325,0.00,30.0,21.2,5.08
20110326,0.15,29.8,22.4,3.13
20110327,0.99,28.7,22.2,0.96
20110328,0.15,28.8,21.5,2.33
20110329,0.07,29.4,22.6,5.67
20110330,4.39,28.7,23.0,4.96
20110331,0.15,26.8,19.9,5.42
20110401,7.13,27.5,19.0,6
20110402,9.71,28.8,20.1,3.33
20110403,0.34,29.7,21.1,6.13
20110404,0.00,30.8,21.0,6.83
20110405,1.16,28.6,21.5,4.75
20110406,1.89,28.1,20.6,2.04
20110407,2.31,27.3,20.0,4.17
20110408,4.12,28.1,21.8,2.17
20110409,2.63,28.2,20.0,2.29
20110410,1.46,29.5,20.7,4.88
20110411,0.02,30.1,21.5,6.13
20110412,0.00,30.3,21.2,8.17
20110413,0.58,28.7,20.6,5.92
20110414,2.65,27.7,20.8,5.58
20110415,12.31,28.5,20.2,6.83
20110416,1.57,28.2,20.6,5.29
20110417,0.62,30.2,19.9,6.21
20110418,4.97,30.2,21.1,5.67
20110419,2.59,29.0,21.3,5.79
20110420,2.06,28.4,21.4,6.04
20110421,2.07,29.6,20.0,7.46
20110422,8.52,28.1,21.3,4.38
20110423,1.98,28.6,20.1,2.79
20110424,15.21,30.0,20.8,6.5
20110425,0.00,29.9,20.7,5.04
20110426,7.73,29.1,20.5,1.79
20110427,5.48,29.9,20.3,4.5
20110428,5.97,28.6,20.4,2.88
20110429,1.33,30.3,20.0,8.63
20110430,0.52,28.9,20.7,6.33
20110501,5.44,29.3,21.3,4.42
20110502,11.81,27.2,21.3,3.33
20110503,2.65,27.1,20.9,3.96
20110504,0.07,28.7,21.2,1.17
20110505,27.73,29.6,20.9,3.92
20110506,2.52,28.4,20.9,3.58
20110507,35.05,29.9,20.8,4.38
20110508,11.73,29.2,20.4,4.17
20110509,0.00,29.2,20.0,14.29
20110510,22.53,29.6,21.0,13.29
20110511,0.20,29.2,20.4,10.88
20110512,0.22,29.4,20.5,9.13
20110513,0.35,29.8,20.9,5.13
20110514,0.32,30.4,21.6,6.08
20110515,0.00,31.1,21.1,6.83
20110516,0.00,29.3,21.4,7.92
20110517,13.27,28.8,21.4,4.83
20110518,0.29,29.0,21.0,7.67
20110519,0.00,27.8,20.4,5.21
20110520,0.00,26.0,21.5,5.96
20110521,7.19,27.2,21.0,2.96
20110522,3.34,28.1,20.3,1.21
20110523,0.22,28.6,20.2,3.13
20110524,6.65,29.5,20.2,8.33
20110525,5.01,27.5,20.1,6.54
20110526,0.00,28.3,19.5,0.54
20110527,0.03,28.3,19.6,3.38
20110528,3.30,29.5,20.1,3.67
20110529,0.66,29.2,20.3,5.54
20110530,0.00,30.0,20.9,4.46
20110531,0.00,30.4,21.1,3.5
20110601,0.00,29.3,20.1,6.58
20110602,0.00,30.0,21.0,6.17
20110603,0.00,29.3,22.1,10.25
20110604,0.00,29.6,21.0,7.21
20110605,0.00,29.9,21.2,6.88
20110606,16.78,29.9,21.3,8.04
20110607,2.81,28.2,20.6,3.58
20110608,0.30,29.1,20.4,2.67
20110609,1.08,28.2,20.0,3
20110610,1.86,30.1,21.0,3.21
20110611,15.85,27.2,21.3,1.46
20110612,0.21,25.7,20.0,1.13
20110613,0.00,28.3,19.3,0.88
20110614,9.16,28.7,20.5,1.88
20110615,0.00,28.4,21.2,2.58
20110616,0.00,29.4,20.9,3.83
20110617,0.00,29.5,20.9,2.46
20110618,1.69,30.1,21.7,3.5
20110619,0.00,28.0,21.5,3.63
20110620,21.08,28.9,20.9,3.58
20110621,0.00,29.1,20.8,6.17
20110622,0.00,29.0,21.1,5.33
20110623,4.41,28.2,20.9,3.67
20110624,0.00,28.7,20.1,1.58
20110625,0.98,29.2,20.1,2.33
20110626,0.00,29.7,20.1,1.58
20110627,0.00,29.4,21.4,6.13
20110628,1.54,28.9,20.6,2.92
20110629,0.00,30.1,20.4,0.67
20110630,0.46,29.7,20.3,0.75
20110701,0.00,30.8,20.1,3.58
20110702,0.68,30.4,20.5,3.42
20110703,0.74,31.3,19.9,5.13
20110704,0.77,30.3,21.0,5.08
20110705,0.00,30.7,20.9,4.83
20110706,0.07,30.7,20.3,3.42
20110707,0.00,30.9,20.7,0.42
20110708,0.00,30.3,20.5,6.67
20110709,0.00,29.8,20.6,9.79
20110710,0.31,29.6,19.6,5.96
20110711,1.01,28.9,18.9,6.29
20110712,0.20,29.5,19.0,3.38
20110713,0.13,29.5,19.8,4.08
20110714,1.31,29.7,20.1,4.88
20110715,0.01,30.2,19.7,4.92
20110716,0.00,30.0,19.7,3.71
20110717,0.21,30.8,19.8,4.5
20110718,0.00,28.6,20.3,1.5
20110719,0.00,29.7,19.9,2.46
20110720,0.00,30.3,21.0,8.08
20110721,7.14,30.2,21.1,7.46
20110722,0.00,27.1,21.6,1.96
20110723,5.70,29.1,20.8,1.54
20110724,0.08,28.3,20.4,2.5
20110725,0.03,28.9,19.2,2.42
20110726,0.00,29.5,19.5,1.17
20110727,0.75,29.2,21.0,3.92
20110728,4.21,30.4,20.7,6.17
20110729,3.55,30.7,21.6,9.67
20110730,0.00,25.7,20.3,2.29
20110731,0.14,28.6,20.3,6
20110801,0.17,29.5,20.8,10.67
20110802,0.15,29.8,21.3,8.75
20110803,4.03,30.2,20.5,11.04
20110804,5.90,31.0,20.4,9.13
20110805,11.72,29.2,19.7,15.17
20110806,0.01,29.5,19.8,9.29
20110807,0.14,28.2,20.7,8.67
20110808,3.46,28.0,20.5,5.75
20110809,8.26,27.6,19.9,1.67
20110810,8.31,28.8,20.2,2.38
20110811,9.44,25.1,20.9,1.52
20110812,18.47,28.7,18.6,4.71
20110813,0.00,27.9,19.9,3.71
20110814,10.17,27.8,18.6,1
20110815,5.11,27.4,20.2,1.13
20110816,1.48,29.2,19.5,0.67
20110817,0.04,28.7,19.5,4.63
20110818,0.00,27.5,20.3,4.83
20110819,0.00,28.6,19.0,1.5
20110820,0.01,29.3,19.5,2.46
20110821,0.00,29.4,19.3,6.67
20110822,0.00,29.0,19.9,7.25
20110823,0.00,29.9,19.9,6.13
20110824,0.83,29.5,20.2,4
20110825,0.00,28.1,19.5,2.58
20110826,0.00,28.1,18.2,1.96
20110827,5.38,30.0,20.5,3.54
20110828,0.00,27.7,19.4,3.54
20110829,0.00,25.9,19.5,5.46
20110830,0.65,28.4,19.8,7.71
20110831,1.82,28.2,19.3,7.17
20110901,5.02,29.0,20.0,4.75
20110902,0.00,26.4,20.1,2.29
20110903,0.00,26.7,18.9,2.08
20110904,0.86,27.9,19.1,1.58
20110905,0.00,29.3,20.1,3.96
20110906,0.30,27.0,20.7,2.67
20110907,1.82,27.3,20.8,3.38
20110908,0.51,28.5,20.5,3.17
20110909,5.10,29.8,20.0,8.67
20110910,2.82,28.3,20.1,7.92
20110911,4.59,29.3,19.8,7.08
20110912,0.19,29.6,20.6,7.63
20110913,0.06,28.5,20.1,8.5
20110914,2.41,30.4,20.5,7.83
20110915,0.00,29.8,19.9,8.42
20110916,3.83,28.9,20.4,6.83
20110917,0.02,29.4,20.9,6.63
20110918,0.00,26.9,19.7,2
20110919,0.00,28.6,19.2,7.54
20110920,0.62,29.7,19.5,5.13
20110921,0.70,30.0,20.4,7.33
20110922,0.90,30.3,22.0,8.54
20110923,10.31,30.5,21.1,9.21
20110924,0.17,29.3,21.7,8.67
20110925,0.14,30.9,20.1,9.54
20110926,0.00,31.3,20.7,5.83
20110927,0.00,28.8,20.5,5.88
20110928,0.28,30.2,19.6,10.17
20110929,1.25,29.9,20.6,8.58
20110930,0.00,27.3,20.5,6
20111001,0.00,28.4,19.5,5.25
20111002,0.03,28.3,19.7,2.5
20111003,2.57,27.7,19.6,1.42
20111004,1.08,26.4,20.1,0.38
20111005,9.23,27.7,20.3,2.75
20111006,0.00,29.7,20.6,4.17
20111007,0.83,28.7,20.7,8.42
20111008,0.01,29.2,19.8,13.04
20111009,0.23,29.4,19.5,9.58
20111010,0.01,29.7,20.1,12.96
20111011,0.00,30.0,20.9,10.04
20111012,3.36,29.8,21.4,8.13
20111013,1.10,28.9,21.5,10.04
20111014,4.83,24.6,20.5,4.5
20111015,0.00,27.8,19.9,6.38
20111016,14.58,28.6,18.9,9.25
20111017,1.43,28.6,20.0,6.71
20111018,2.28,27.9,20.8,4.29
20111019,6.30,25.7,20.3,0.33
20111020,5.76,28.2,18.7,2.54
20111021,0.00,29.4,20.2,3.42
20111022,0.03,30.0,19.5,6.63
20111023,0.00,28.1,20.8,8.29
20111024,1.45,26.6,19.4,5.83
20111025,1.26,29.0,20.4,3.71
20111026,27.55,28.5,19.6,0.58
20111027,5.57,24.1,20.1,1.88
20111028,2.44,26.6,18.6,0.42
20111029,0.00,27.7,19.4,2.13
20111030,0.00,28.6,20.1,3.13
20111031,0.28,28.8,19.5,6.42
20111101,3.22,27.8,19.2,2.92
20111102,3.11,28.1,19.9,1.96
20111103,4.07,29.1,19.9,0.79
20111104,1.33,27.2,19.5,1.42
20111105,3.28,27.1,19.9,0.83
20111106,0.01,26.4,19.3,0.71
20111107,6.14,29.2,19.1,3.25
20111108,9.34,29.0,19.2,4.96
20111109,0.00,24.7,19.5,2.13
20111110,1.65,28.0,19.7,0.96
20111111,4.02,27.7,19.5,0.75
20111112,3.96,28.4,19.5,3.04
20111113,0.00,28.4,20.1,1.46
20111114,0.00,28.0,19.8,1.13
20111115,1.16,28.3,20.0,2.63
20111116,4.93,27.1,19.0,1.54
20111117,0.27,26.8,19.4,2.5
20111118,2.48,29.0,19.9,3.83
20111119,8.18,27.2,19.2,0
20111120,0.03,27.2,19.8,2.33
20111121,0.00,27.3,19.3,1.88
20111122,5.89,28.7,20.1,2.58
20111123,26.91,26.2,19.3,0.13
20111124,18.40,23.9,18.9,2.63
20111125,4.93,25.0,18.6,1.08
20111126,0.00,26.0,19.3,1.88
20111127,2.77,27.9,19.3,2.58
20111128,6.00,27.1,20.6,4.54
20111129,4.34,27.3,19.8,0.29
20111130,1.20,26.4,20.9,0.21
20111201,0.00,26.1,20.4,0.63
20111202,0.22,27.4,20.6,2
